title,location,brief,style,follow,price tot,price unit,
翠苑五区经典的三房户型南北通透,西湖-翠苑,翠苑五区  | 3室1厅 | 75.68平米 | 南 北 | 简装 | 无电梯,中楼层(共7层)1996年建板楼  -  翠苑,38人关注 / 共10次带看 / 7个月以前发布,348万,单价45984元/平米,
崇文公寓多层 户型正气 采光无遮挡 交通便利,西湖-学军,崇文公寓  | 3室2厅 | 107平米 | 南 北 | 精装 | 无电梯,低楼层(共6层)2006年建板楼  -  学军,5人关注 / 共1次带看 / 2个月以前发布,867万,单价81029元/平米,
西溪河东 3室1厅 660万,西湖-学军,西溪河东  | 3室1厅 | 68.76平米 | 南 | 其他 | 无电梯,中楼层(共5层)1984年建板楼  -  学军,3人关注 / 共0次带看 / 6个月以前发布,660万,单价95987元/平米,
邮电新村  两房朝南 户型好方正 距离地铁100米,西湖-学军,邮电新村  | 2室1厅 | 60.92平米 | 南 | 简装 | 无电梯,高楼层(共6层)1989年建板楼  -  学军,8人关注 / 共0次带看 / 7个月以前发布,410万,单价67302元/平米,
大两房   采光无遮挡 诚心出售,西湖-学军,文二新村  | 2室1厅 | 73.08平米 | 南 | 简装 | 无电梯,高楼层(共6层)1990年建板楼  -  学军,10人关注 / 共3次带看 / 7个月以前发布,620万,单价84839元/平米,
沈塘新村  地处繁华  交通便利,西湖-学军,沈塘新村  | 2室1厅 | 59.75平米 | 南 | 简装 | 无电梯,低楼层(共7层)1985年建板楼  -  学军,3人关注 / 共0次带看 / 4个月以前发布,352万,单价58913元/平米,
西溪河东，采光充足，看房方便 诚心出售,西湖-学军,西溪河东  | 2室2厅 | 64.92平米 | 南 | 简装 | 无电梯,高楼层(共6层)1984年建板楼  -  学军,7人关注 / 共4次带看 / 9个月以前发布,470万,单价72397元/平米,
大四房，满五年，东边套采光好，中楼层,西湖-学军,中大文锦苑  | 4室2厅 | 142平米 | 南 北 | 简装 | 有电梯,低楼层(共15层)2001年建板楼  -  学军,3人关注 / 共1次带看 / 3个月以前发布,1250万,单价88029元/平米,
日晖新村 一居室 总价280万 沈塘桥2号线地铁口100米,西湖-学军,日晖新村  | 1室1厅 | 39.39平米 | 东南 | 简装 | 无电梯,低楼层(共6层)1982年建板楼  -  学军,11人关注 / 共0次带看 / 9个月以前发布,280万,单价71085元/平米,
崇文公寓 三房朝南 有明卫  房龄2006年,西湖-学军,崇文公寓  | 3室1厅 | 121.21平米 | 南 北 | 简装 | 有电梯,低楼层(共6层)2006年建板楼  -  学军,13人关注 / 共3次带看 / 一年前发布,928万,单价76562元/平米,
精装修 地铁口2房，诚心出售 目前是出租的,西湖-学军,日晖新村  | 2室1厅 | 50.55平米 | 东 | 精装 | 无电梯,高楼层(共6层)1982年建板楼  -  学军,25人关注 / 共0次带看 / 5个月以前发布,306万,单价60535元/平米,
学军 大户型 不占学籍 清爽装修,西湖-学军,西溪河东  | 4室1厅 | 128平米 | 南 | 精装 | 无电梯,高楼层(共7层)1996年建板楼  -  学军,9人关注 / 共0次带看 / 一年前发布,870万,单价67969元/平米,
孩子上学无需过马路 精装修 *明户型,西湖-学军,求智巷  | 2室2厅 | 72.46平米 | 东南 | 精装 | 无电梯,低楼层(共7层)1987年建板楼  -  学军,10人关注 / 共2次带看 / 3个月以前发布,600万,单价82805元/平米,
沈塘新村 精装修 带露台 正气户型,西湖-学军,沈塘新村  | 2室2厅 | 73.84平米 | 南 | 精装 | 无电梯,高楼层(共6层)2009年建板楼  -  学军,7人关注 / 共0次带看 / 3个月以前发布,545万,单价73809元/平米,
楼层好   采光好    诚心卖,西湖-学军,下宁巷  | 2室1厅 | 43.25平米 | 南 | 简装 | 无电梯,中楼层(共4层)1995年建板楼  -  学军,3人关注 / 共0次带看 / 4个月以前发布,410万,单价94798元/平米,
中间楼层 采光好 视野开阔 建工新村,西湖-学军,建工新村  | 2室1厅 | 57.27平米 | 南 北 | 简装 | 无电梯,中楼层(共4层)1987年建板楼  -  学军,6人关注 / 共1次带看 / 3个月以前发布,330万,单价57622元/平米,
学军这边低总价房子 满两年没有增值税了,西湖-学军,日晖新村  | 1室1厅 | 37.61平米 | 南 | 简装 | 无电梯,高楼层(共6层)1982年建板楼  -  学军,5人关注 / 共0次带看 / 4个月以前发布,430万,单价114332元/平米,
学军十三中东边套跃层四居室，适合一家人居住,西湖-学军,马塍路30号  | 4室2厅 | 107.78平米 | 南 北 | 精装 | 无电梯,中楼层(共5层)1983年建板楼  -  学军,18人关注 / 共0次带看 / 一年前发布,890万,单价82576元/平米,
满五年  南北朝向   业主诚心卖,西湖-学军,文二路21号  | 2室2厅 | 77.26平米 | 南 | 简装 | 无电梯,中楼层(共5层)1982年建板楼  -  学军,0人关注 / 共0次带看 / 3个月以前发布,620万,单价80249元/平米,
店面房70年土地使用权 产权性质是住宅,西湖-学军,文二路21号  | 3室1厅 | 70.85平米 | 南 | 简装 | 无电梯,低楼层(共6层)1982年建板楼  -  学军,7人关注 / 共0次带看 / 一年前发布,603万,单价85110元/平米,
沈塘新村 2室1厅 310万,西湖-学军,沈塘新村  | 2室1厅 | 47.96平米 | 南 北 | 其他 | 无电梯,中楼层(共6层)板楼  -  学军,8人关注 / 共1次带看 / 1个月以前发布,310万,单价64638元/平米,
精装修，低总价 ，交通比例的 正户型,西湖-学军,沈塘新村  | 2室1厅 | 59.8平米 | 南 | 精装 | 无电梯,低楼层(共4层)1980年建板楼  -  学军,18人关注 / 共0次带看 / 9个月以前发布,380万,单价63546元/平米,
1楼带院子，两房朝南，精装修，采光还行,西湖-学军,马塍路28号  | 2室1厅 | 66.77平米 | 南 | 简装 | 无电梯,低楼层(共6层)1985年建板楼  -  学军,1人关注 / 共0次带看 / 3个月以前发布,570万,单价85368元/平米,
免征增值税 户型方正 产权清晰 交房随时,西湖-学军,日晖新村  | 3室1厅 | 68.33平米 | 南 北 | 简装 | 无电梯,中楼层(共5层)1982年建板楼  -  学军,4人关注 / 共0次带看 / 4个月以前发布,540万,单价79029元/平米,
上学不过马路  总 价 低   小套,西湖-学军,文二新村  | 1室1厅 | 37.32平米 | 南 | 简装 | 无电梯,中楼层(共6层)1990年建板楼  -  学军,5人关注 / 共1次带看 / 2个月以前发布,408万,单价109325元/平米,
目前是做沿街商铺，住宅土地性质,西湖-学军,文二路19号  | 2室1厅 | 68.99平米 | 南 北 | 简装,低楼层(共5层)板楼  -  学军,10人关注 / 共0次带看 / 11个月以前发布,560万,单价81172元/平米,
此房满五年不唯一 南北通透 三个卧室朝南 厅朝北户型,西湖-学军,中大文锦苑  | 3室2厅 | 111.91平米 | 南 北 | 精装 | 有电梯,高楼层(共9层)2001年建板塔结合  -  学军,3人关注 / 共0次带看 / 2个月以前发布,920万,单价82209元/平米,
总价低，自住清爽装修，看房方便,西湖-学军,莫干山路347号  | 1室1厅 | 44.7平米 | 西北 | 简装 | 无电梯,中楼层(共7层)1996年建板楼  -  学军,4人关注 / 共0次带看 / 3个月以前发布,285万,单价63759元/平米,
业主诚心出售 小面积户型 总价低,西湖-学军,沈塘新村  | 1室2厅 | 53.18平米 | 南 北 | 精装 | 无电梯,高楼层(共6层)2009年建板楼  -  学军,1人关注 / 共0次带看 / 2个月以前发布,430万,单价80858元/平米,
建工新村 高楼层 采光好 视野开阔,西湖-学军,建工新村  | 1室1厅 | 41.63平米 | 南 北 | 简装 | 无电梯,高楼层(共5层)1987年建板楼  -  学军,7人关注 / 共0次带看 / 6个月以前发布,280万,单价67260元/平米,
建工新村新上房源，低总价，低单价,西湖-学军,建工新村  | 2室1厅 | 52.49平米 | 南 | 其他 | 无电梯,低楼层(共4层)1987年建板楼  -  学军,2人关注 / 共0次带看 / 1个月以前发布,305万,单价58107元/平米,
大四房，读书加自住，东边套，高楼层，采光视野好,西湖-学军,中大文锦苑  | 4室2厅 | 136.24平米 | 南 北 | 精装 | 有电梯,高楼层(共15层)2001年建板楼  -  学军,3人关注 / 共0次带看 / 4个月以前发布,1120万,单价82208元/平米,
满两年西边套采光好小区巴士出门便利带花园车位另算,西湖-小和山,众安白马山庄   | 联排别墅 | 4室3厅 | 219.5平米 | 南 | 毛坯 | 无电梯,5层2015年建暂无数据  -  小和山,94人关注 / 共4次带看 / 8个月以前发布,515万,单价23463元/平米,
满五年，毛坯房，价格带车位，边套户型，看房有钥匙,西湖-小和山,绿城桃源小镇  | 2室2厅 | 87.19平米 | 南 北 | 毛坯 | 有电梯,低楼层(共18层)2008年建板楼  -  小和山,89人关注 / 共2次带看 / 7个月以前发布,190万,单价21792元/平米,
绿城物业，6米挑高loft，价格带车位房主自荐,西湖-小和山,绿城桃源小镇  | 3室2厅 | 91.96平米 | 南 | 毛坯 | 有电梯,中楼层(共31层)2014年建板楼  -  小和山,64人关注 / 共0次带看 / 8个月以前发布,298万,单价32406元/平米,
房东置换市区住宅 诚心出售 看房方便,西湖-小和山,绿城桃源小镇  | 2室1厅 | 90.06平米 | 南 | 精装 | 有电梯,中楼层(共11层)2008年建板楼  -  小和山,4人关注 / 共0次带看 / 10天以前发布,200万,单价22208元/平米,
绿野春天东边套电梯房诚售 看房方便,西湖-小和山,绿野春天家园  | 3室2厅 | 127.64平米 | 南 北 | 精装 | 无电梯,中楼层(共7层)2012年建板楼  -  小和山,2人关注 / 共2次带看 / 2个月以前发布,305万,单价23896元/平米,
小和山高教园 水木清华 满五年唯一 自住清爽装修,西湖-小和山,水木清华  | 4室2厅 | 139.73平米 | 南 | 精装 | 无电梯,中楼层(共6层)2008年建板楼  -  小和山,11人关注 / 共2次带看 / 3个月以前发布,340万,单价24333元/平米,
浪漫和山精装自住 满五唯一，户型方正，随时可看！,西湖-小和山,浪漫和山  | 3室2厅 | 128.14平米 | 南 北 | 精装 | 有电梯,高楼层(共11层)2003年建板楼  -  小和山,7人关注 / 共1次带看 / 2个月以前发布,320万,单价24973元/平米,
绿城桃源小镇 2室2厅 200万,西湖-小和山,绿城桃源小镇  | 2室2厅 | 90.06平米 | 南 北 | 精装 | 有电梯,中楼层(共11层)2008年建板塔结合  -  小和山,71人关注 / 共1次带看 / 4个月以前发布,200万,单价22208元/平米,
房子满五   带有大花园，精装修  诚心出售,西湖-小和山,水木清华  | 3室2厅 | 139.77平米 | 南 北 | 精装 | 无电梯,低楼层(共6层)2008年建板楼  -  小和山,21人关注 / 共0次带看 / 9个月以前发布,395万,单价28261元/平米,
精装修，可以改，采光好，交通便利，房东诚心出,西湖-小和山,泊林漫谷  | 3室2厅 | 135.59平米 | 南 北 | 精装 | 有电梯,低楼层(共11层)2010年建板楼  -  小和山,6人关注 / 共0次带看 / 2个月以前发布,298万,单价21979元/平米,
电梯房，三开间朝南，采光充足，看房方便,西湖-小和山,绿野春天家园  | 3室2厅 | 139.03平米 | 南 北 | 精装 | 有电梯,中楼层(共11层)2012年建板楼  -  小和山,1人关注 / 共0次带看 / 1个月以前发布,320万,单价23017元/平米,
俯瞰闲林，四室两厅，带车位，清爽精装40万。,西湖-小和山,绿城桃源小镇  | 4室2厅 | 136平米 | 南 北 | 精装 | 有电梯,高楼层(共33层)2014年建板楼  -  小和山,39人关注 / 共1次带看 / 7个月以前发布,330万,单价24265元/平米,
清爽精装修，装修半年，空房拎包入住，,西湖-小和山,绿城桃源小镇  | 3室2厅 | 87.4平米 | 南 北 | 精装 | 有电梯,高楼层(共33层)2014年建板楼  -  小和山,27人关注 / 共2次带看 / 5个月以前发布,275万,单价31465元/平米,
家的温馨感，浪漫和山自住精装小三房，天然氧吧,西湖-小和山,浪漫和山  | 3室2厅 | 85.47平米 | 南 北 | 精装 | 有电梯,中楼层(共11层)2003年建板楼  -  小和山,37人关注 / 共2次带看 / 2个月以前发布,218万,单价25507元/平米,
纯毛坯 满2年 物业有钥匙 随时看房,西湖-小和山,众安白马山庄  | 3室2厅 | 139.5平米 | 南 北 | 毛坯 | 有电梯,中楼层(共33层)2015年建板塔结合  -  小和山,15人关注 / 共0次带看 / 4个月以前发布,370万,单价26524元/平米,
电梯房，三开间朝南，采光充足，看房方便,西湖-小和山,绿野春天家园  | 3室2厅 | 141.77平米 | 南 北 | 简装 | 有电梯,中楼层(共7层)2012年建板楼  -  小和山,5人关注 / 共2次带看 / 2个月以前发布,280万,单价19751元/平米,
自住装修 满2年 拎包入住，视野开阔，采光充足，,西湖-小和山,华盛星洲翠谷  | 3室2厅 | 127平米 | 南 | 其他 | 无电梯,高楼层(共6层)2010年建板楼  -  小和山,1人关注 / 共0次带看 / 28天以前发布,250万,单价19686元/平米,
华盛星洲翠谷 3室2厅 260万,西湖-小和山,华盛星洲翠谷  | 3室2厅 | 89.35平米 | 南 | 其他 | 无电梯,中楼层(共6层)2010年建板楼  -  小和山,0人关注 / 共0次带看 / 28天以前发布,260万,单价29100元/平米,
LOFT户型 视野开阔，采光充足！房东诚心出售！,西湖-小和山,绿城桃源小镇  | 3室2厅 | 87.4平米 | 南 | 毛坯 | 有电梯,中楼层(共33层)2014年建板楼  -  小和山,53人关注 / 共1次带看 / 9个月以前发布,268万,单价30664元/平米,
小区环境优美安静，生活配套齐*，房型比较方正,西湖-小和山,华盛星洲翠谷  | 3室2厅 | 104.1平米 | 东南 | 精装 | 无电梯,高楼层(共6层)2010年建板楼  -  小和山,41人关注 / 共0次带看 / 6个月以前发布,195万,单价18732元/平米,
泊林漫谷，采光好，视野好，房东诚售,西湖-小和山,泊林漫谷  | 4室1厅 | 148.82平米 | 南 | 精装 | 有电梯,低楼层(共11层)2010年建板楼  -  小和山,4人关注 / 共0次带看 / 5个月以前发布,360万,单价24191元/平米,
毛坯房loft，满两年，看房有钥匙，房东诚心出售！,西湖-小和山,绿城桃源小镇  | 3室2厅 | 87.4平米 | 南 | 毛坯 | 有电梯,高楼层(共33层)2014年建板楼  -  小和山,22人关注 / 共3次带看 / 5个月以前发布,245万,单价28033元/平米,
浪漫和山精装三房，南北通透户型，可直接拎包入住,西湖-小和山,浪漫和山  | 3室2厅 | 151.11平米 | 南 北 | 其他 | 有电梯,高楼层(共11层)2003年建板楼  -  小和山,1人关注 / 共0次带看 / 1个月以前发布,365万,单价24155元/平米,
星洲翠谷 装修20万两房 房东低价出售 随时看房.,西湖-小和山,华盛星洲翠谷  | 2室2厅 | 85.84平米 | 南 北 | 其他 | 有电梯,高楼层(共18层)2009年建板塔结合  -  小和山,13人关注 / 共2次带看 / 4个月以前发布,213万,单价24814元/平米,
泊林漫谷 ，采光好，交通便利，房东诚心出售,西湖-小和山,泊林漫谷  | 2室2厅 | 94.09平米 | 南 北 | 毛坯 | 有电梯,高楼层(共11层)2010年建板楼  -  小和山,37人关注 / 共2次带看 / 2个月以前发布,195万,单价20725元/平米,
房子满5唯一，带15万装修，业主诚心出售,西湖-小和山,绿城桃源小镇  | 2室2厅 | 90.06平米 | 南 北 | 简装 | 有电梯,中楼层(共11层)2008年建板楼  -  小和山,0人关注 / 共0次带看 / 22天以前发布,210万,单价23318元/平米,
满五不唯一。楼层好，视野开阔~精装修东边套~,西湖-小和山,翰墨香林苑  | 3室2厅 | 140.69平米 | 南 北 | 精装 | 无电梯,高楼层(共6层)2007年建板楼  -  小和山,19人关注 / 共1次带看 / 4个月以前发布,325万,单价23101元/平米,
业主自住清爽装修， 业主诚心出售,西湖-小和山,绿城桃源小镇  | 2室2厅 | 90.06平米 | 南 | 精装 | 有电梯,中楼层(共11层)2008年建板楼  -  小和山,21人关注 / 共2次带看 / 1个月以前发布,190万,单价21098元/平米,
精装修  满两年 业主诚心出售  三房房主自荐,西湖-小和山,众安白马山庄  | 3室2厅 | 89平米 | 南 | 精装 | 有电梯,低楼层(共32层)2015年建板楼  -  小和山,12人关注 / 共2次带看 / 1个月以前发布,240万,单价26967元/平米,
芳华苑四房西边套，视野开阔无遮挡，随时看房业主诚售,西湖-小和山,绿城桃源小镇  | 4室2厅 | 115.81平米 | 南 | 毛坯 | 有电梯,高楼层(共32层)2015年建板楼  -  小和山,15人关注 / 共0次带看 / 25天以前发布,240万,单价20724元/平米,
东方苑精装修复式 满两年 高楼层 房东诚心出售,西湖-小和山,绿城桃源小镇  | 4室2厅 | 87.4平米 | 南 | 其他 | 有电梯,高楼层(共33层)2014年建板楼  -  小和山,0人关注 / 共0次带看 / 11个月以前发布,270万,单价30893元/平米,
